190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5688, performance = 54242.39)
acceptance laboratory research -> albumin (frequency = 892, performance = 300753.22)
bilirubin - total -> bilirubin -conjugated (frequency = 886, performance = 19504.27)
follow-up consultation on an outpatient basis -> follow-up consultation on an outpatient basis (frequency = 886, performance = 6521639.21)
sodium flame photometric -> urea (frequency = 844, performance = 1.02)
days of rest - all spec.beh.kinderg.-reval. -> hemoglobin photoelectric (frequency = 836, performance = 1861.18)
days of rest - all spec.beh.kinderg.-reval. -> differential count automatically (frequency = 802, performance = 0.94)
hemoglobin photoelectric - urgent -> leucocyte counting -electronic- urgent (frequency = 785, performance = 881.55)
acceptance laboratory research -> blood group abo and rhesus factor (frequency = 775, performance = 75028.83)
potassium potentiometric -> rhesusfactor d - centrifugeermethode - e (frequency = 772, performance = 1.04)
acceptance laboratory research -> administrative rate - first pol (frequency = 761, performance = 648170.67)
hematocrit using centrifuge -> hemoglobin photoelectric (frequency = 745, performance = 812.75)
calcium -> creatinine (frequency = 689, performance = 7023.26)
hemoglobin photoelectric -> order tariff (frequency = 655, performance = 29284.63)
potassium potentiometric -> sgot - asat kinetisch (frequency = 641, performance = 1.00)
order tariff -> potassium flame photometric - pitch (frequency = 631, performance = 0.97)
screening antibodies for erythrocytes -> sgot - asat kinetisch (frequency = 625, performance = 1.02)
190021 clinical admission a002 -> 190205 class 3b a205 (frequency = 615, performance = 190781.65)
1st outpatient consultation -> acceptance laboratory research (frequency = 580, performance = 111128.79)
bilirubin -conjugated -> blood group abo and rhesus factor (frequency = 563, performance = 1.10)
acceptance laboratory research -> counting platelets - urgent (frequency = 556, performance = 108155.25)
creatinine -> crp c-reactive protein (frequency = 556, performance = 9480.06)
sodium flame photometric -> 190101 overage surcharge  a101 (frequency = 551, performance = 44526.84)
counting platelets - urgent -> creatinine - spoed (frequency = 534, performance = 86724.07)
acceptance laboratory research -> bacteriological examination with culture -nie (frequency = 527, performance = 143125.64)
crp c-reactive protein -> days of rest - all spec.beh.kinderg.-reval. (frequency = 516, performance = 335.84)
administrative rate - first pol -> albumin (frequency = 513, performance = 18864.01)
days of rest - all spec.beh.kinderg.-reval. -> order tariff (frequency = 512, performance = 2025.87)
order tariff -> rhesusfactor d - centrifugeermethode - e (frequency = 509, performance = 2716.91)
follow-up consultation on an outpatient basis -> hemoglobin photoelectric - urgent (frequency = 496, performance = 7665.40)
potassium flame photometric - pitch -> sodium - flame photometric - pitch (frequency = 486, performance = 1.08)
follow-up consultation on an outpatient basis -> administrative rate - first pol (frequency = 484, performance = 12022988.10)
days of rest - all spec.beh.kinderg.-reval. -> acceptance laboratory research (frequency = 483, performance = 426095.94)
follow-up consultation on an outpatient basis -> hemoglobin photoelectric (frequency = 479, performance = 37518.96)
acceptance laboratory research -> days of rest - all spec.beh.kinderg.-reval. (frequency = 463, performance = 11010.45)
ca-125 mbv half -> calcium (frequency = 462, performance = 5424.41)
counting platelets - urgent -> creatinine (frequency = 424, performance = 70506.15)
190204 class 3a a204 -> days of rest - all spec.beh.kinderg.-reval. (frequency = 418, performance = 25423.53)
o2 saturation -> order tariff (frequency = 402, performance = 1.00)
magnesium  -aas -> order tariff (frequency = 391, performance = 1.00)
sodium flame photometric -> 190021 clinical admission a002 (frequency = 390, performance = 191847.67)
blood group abo and rhesus factor -> ca-125 mbv half (frequency = 385, performance = 6957.77)
sodium flame photometric -> squamous cell carcinoma mbv eia (frequency = 383, performance = 1.05)
acceptance laboratory research -> ca-125 mbv half (frequency = 381, performance = 832705.06)
thorax -> urea (frequency = 380, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> filtered erythrocyte concentrate (frequency = 375, performance = 2074.04)
urea -> 190101 overage surcharge  a101 (frequency = 373, performance = 44696.03)
190101 overage surcharge  a101 -> 190204 class 3a a204 (frequency = 370, performance = 32924.76)
1st outpatient consultation -> administrative rate - first pol (frequency = 366, performance = 227803.10)
cea - tumormarker mbv meia -> creatinine (frequency = 354, performance = 56380.56)
calcium -> cea - tumormarker mbv meia (frequency = 349, performance = 0.97)
crossmatch complete -three methods- -> days of rest - all spec.beh.kinderg.-reval. (frequency = 343, performance = 3023.41)
creatinine -> gammaglutamyltranspeptidase (frequency = 321, performance = 1.07)
follow-up consultation on an outpatient basis -> gammaglutamyltranspeptidase (frequency = 317, performance = 1.05)
creatinine - spoed -> differential count automatically (frequency = 310, performance = 44594.30)
ca-125 mbv half -> creatinine (frequency = 297, performance = 204509.29)
sodium flame photometric -> 190205 class 3b a205 (frequency = 291, performance = 44233.59)
follow-up consultation on an outpatient basis -> acceptance laboratory research (frequency = 284, performance = 4955526.09)
sodium flame photometric -> thorax (frequency = 283, performance = 0.82)
screening antibodies for erythrocytes -> 190101 overage surcharge  a101 (frequency = 282, performance = 44420.75)
blood group abo and rhesus factor -> calcium (frequency = 280, performance = 309.48)
order tariff -> 190101 overage surcharge  a101 (frequency = 279, performance = 43662.38)
microscopic examination - colored and un -> order tariff (frequency = 276, performance = 2818.41)
follow-up consultation on an outpatient basis -> hematocrit using centrifuge (frequency = 274, performance = 26488.40)
days of rest - all spec.beh.kinderg.-reval. -> 190021 clinical admission a002 (frequency = 271, performance = 433273.77)
days of rest - all spec.beh.kinderg.-reval. -> follow-up consultation on an outpatient basis (frequency = 269, performance = 1640635.91)
methemoglobine - sulfhemoglobine elk -> o2 saturation (frequency = 265, performance = 1.05)
follow-up consultation on an outpatient basis -> telephone consultation (frequency = 257, performance = 3737387.62)
gammaglutamyltranspeptidase -> hemoglobin photoelectric (frequency = 255, performance = 107408.11)
leukocyte counting electronically -> magnesium  -aas (frequency = 255, performance = 339.95)
order tariff -> phosphate (frequency = 254, performance = 0.94)
190035 day care a007 -> day care - all spec.beh.kind.-rev. (frequency = 244, performance = 83920.23)
urea -> 190205 class 3b a205 (frequency = 239, performance = 39758.05)
differential count automatically -> gammaglutamyltranspeptidase (frequency = 238, performance = 1.03)
telephone consultation -> acceptance laboratory research (frequency = 236, performance = 3525924.72)
current pH - pco2 - standard bicarbonate -> days of rest - all spec.beh.kinderg.-reval. (frequency = 230, performance = 0.97)
blood group abo and rhesus factor -> days of rest - all spec.beh.kinderg.-reval. (frequency = 228, performance = 17053.43)
telephone consultation -> follow-up consultation on an outpatient basis (frequency = 226, performance = 3972487.64)
acceptance laboratory research -> alkaline phosphatase -kinetic- (frequency = 225, performance = 689663.60)
days of rest - all spec.beh.kinderg.-reval. -> glucose (frequency = 225, performance = 768.87)
screening antibodies for erythrocytes -> sodium flame photometric (frequency = 225, performance = 1.00)
190205 class 3b a205 -> Diet no (frequency = 222, performance = 25296.47)
bacteriological examination with culture -nie -> days of rest - all spec.beh.kinderg.-reval. (frequency = 222, performance = 3114.05)
creatinine -> follow-up consultation on an outpatient basis (frequency = 216, performance = 144000.94)
differential count automatically -> hemoglobin photoelectric (frequency = 211, performance = 4914.58)
190204 class 3a a204 -> acceptance laboratory research (frequency = 208, performance = 56491.85)
urine examination - qualitative -> 190101 overage surcharge  a101 (frequency = 207, performance = 45071.15)
acceptance laboratory research -> bicarbonate (frequency = 206, performance = 12162.27)
differential count automatically -> hemoglobin photoelectric - urgent (frequency = 199, performance = 4776.74)
follow-up consultation on an outpatient basis -> order tariff (frequency = 196, performance = 1037241.59)
potassium potentiometric -> prothrombin time (frequency = 194, performance = 0.90)
glucose - rush -> hemoglobin photoelectric - urgent (frequency = 192, performance = 1.08)
squamous cell carcinoma mbv eia -> thorax (frequency = 186, performance = 0.98)
bilirubin -conjugated -> calcium (frequency = 184, performance = 470.58)
order tariff -> resistance determinations - 5 determinations (frequency = 182, performance = 0.95)
sodium flame photometric -> acceptance laboratory research (frequency = 182, performance = 628531.86)
days of rest - all spec.beh.kinderg.-reval. -> gammaglutamyltranspeptidase (frequency = 178, performance = 0.87)
follow-up consultation on an outpatient basis -> 190021 clinical admission a002 (frequency = 177, performance = 905489.76)
urea -> 190021 clinical admission a002 (frequency = 177, performance = 533032.31)
crossmatch complete -three methods- -> current pH - pco2 - standard bicarbonate (frequency = 173, performance = 1.00)
sodium flame photometric -> 190035 day care a007 (frequency = 172, performance = 175809.37)
teletherapy - megavolt photon irradiation -> treatment time - unit t3 - megavolt (frequency = 172, performance = 141153.60)
order tariff -> paclitaxel (frequency = 171, performance = 1.00)
creatinine -> crossmatch complete -three methods- (frequency = 169, performance = 10736.97)
phosphate -> platelet counting - electronically (frequency = 166, performance = 0.98)
day care - all spec.beh.kind.-rev. -> paclitaxel (frequency = 162, performance = 57065.12)
glucose -> hematocrit using centrifuge (frequency = 162, performance = 7467.60)
telephone consultation -> telephone consultation (frequency = 159, performance = 2300195.48)
190035 day care a007 -> acceptance laboratory research (frequency = 155, performance = 147157.30)
blood group abo and rhesus factor -> creatinine (frequency = 152, performance = 24442.78)
days of rest - all spec.beh.kinderg.-reval. -> hepatitis B surface antigen confirmation (frequency = 150, performance = 1728.73)
creatinine - spoed -> days of rest - all spec.beh.kinderg.-reval. (frequency = 146, performance = 4735.34)
sediment -> urine examination - qualitative (frequency = 146, performance = 0.98)
calcium -> cephalin time - coagulation (frequency = 145, performance = 596.69)
sgot asat kinetic - speed -> sgpt alat kinetic - speed (frequency = 145, performance = 1.16)
days of rest - all spec.beh.kinderg.-reval. -> 190204 class 3a a204 (frequency = 144, performance = 65998.53)
histological examination - major resection p -> immunopathological examination (frequency = 144, performance = 1800.62)
blood group abo and rhesus factor -> blood group antigens other than abo-rhesu (frequency = 142, performance = 74840.49)
obstetrics-gynaec. short card cost-out -> order tariff (frequency = 141, performance = 0.95)
bicarbonate -> calcium (frequency = 140, performance = 1852.21)
sgpt alat kinetic - speed -> sodium - flame photometric - pitch (frequency = 139, performance = 1.12)
blood group abo and rhesus factor -> crossmatch complete -three methods- (frequency = 137, performance = 16397.50)
paclitaxel -> acceptance laboratory research (frequency = 137, performance = 803455.28)
co-hb kwn. -> crossmatch complete -three methods- (frequency = 136, performance = 636.28)
cytological examination - ascites - -> days of rest - all spec.beh.kinderg.-reval. (frequency = 133, performance = 3248.80)
albumin -> calcium (frequency = 131, performance = 27041.53)
ct abdomen -> ct thorax (frequency = 130, performance = 552294.50)
screening antibodies for erythrocytes -> 190205 class 3b a205 (frequency = 128, performance = 43871.09)
order tariff -> telephone consultation (frequency = 127, performance = 1106190.45)
squamous cell carcinoma mbv eia -> urea (frequency = 125, performance = 1.02)
190205 class 3b a205 -> 1st consultation visit (frequency = 124, performance = 50864.32)
sodium - flame photometric - pitch -> urea - urgent (frequency = 124, performance = 1.09)
brachytherapie - interstitieel - intensi -> days of rest - all spec.beh.kinderg.-reval. (frequency = 123, performance = 5620.11)
days of rest - all spec.beh.kinderg.-reval. -> hemoglobin photoelectric - urgent (frequency = 123, performance = 20371.59)
differential count automatically -> hematocrit using centrifuge (frequency = 123, performance = 14049.66)
190205 class 3b a205 -> IV - insertion (frequency = 122, performance = 203251.53)
leukocyte counting electronically -> obstetrics-gynaec. short card cost-out (frequency = 122, performance = 1.11)
days of rest - all spec.beh.kinderg.-reval. -> e.c.g.      - electrocardiography (frequency = 120, performance = 720.86)
Diet no -> acceptance laboratory research (frequency = 116, performance = 6702.90)
Diet no -> days of rest - all spec.beh.kinderg.-reval. (frequency = 115, performance = 11269.39)
cephalin time - coagulation -> creatinine (frequency = 115, performance = 11270.49)
order tariff -> 190205 class 3b a205 (frequency = 115, performance = 50335.47)
sodium - flame photometric - pitch -> 190021 clinical admission a002 (frequency = 115, performance = 141992.58)
filtered erythrocyte concentrate -> order tariff (frequency = 113, performance = 0.96)
hemoglobin photoelectric -> histological examination - major resection p (frequency = 112, performance = 1.05)
telephone consultation -> administrative rate - first pol (frequency = 112, performance = 7762885.29)
bilirubin - total -> calcium (frequency = 111, performance = 180584.74)
bilirubin -conjugated -> ca-125 mbv half (frequency = 109, performance = 81644.96)
bicarbonate -> calcium - rush (frequency = 108, performance = 2400.57)
days of rest - all spec.beh.kinderg.-reval. -> hematocrit using centrifuge (frequency = 107, performance = 1.05)
acceptance laboratory research -> albumin - rush (frequency = 106, performance = 57056.89)
creatinine -> day care - all spec.beh.kind.-rev. (frequency = 106, performance = 38310.18)
hemoglobin photoelectric - urgent -> heparinebepaling - kaoline - cefalinetij (frequency = 105, performance = 1.04)
urine examination - qualitative -> 190205 class 3b a205 (frequency = 105, performance = 43604.44)
blood group antigens other than abo-rhesu -> cde phenotyping (frequency = 103, performance = 0.96)
urea -> ct abdomen (frequency = 103, performance = 263381.21)
potassium flame photometric - pitch -> sgot asat kinetic - speed (frequency = 102, performance = 0.77)
abdominal overview -> acceptance laboratory research (frequency = 101, performance = 75279.60)
day care - all spec.beh.kind.-rev. -> differential count automatically (frequency = 101, performance = 7699.74)
days of rest - all spec.beh.kinderg.-reval. -> glucose - rush (frequency = 101, performance = 856.39)
190021 clinical admission a002 -> 190035 day care a007 (frequency = 100, performance = 189214.74)
190205 class 3b a205 -> abdominal overview (frequency = 100, performance = 76896.25)
day care - all spec.beh.kind.-rev. -> days of rest - all spec.beh.kinderg.-reval. (frequency = 100, performance = 6048.88)
hepatitis B surface antigen confirmation -> order tariff (frequency = 100, performance = 15553.19)
order tariff -> sediment (frequency = 100, performance = 57024.92)
IV - insertion -> acceptance laboratory research (frequency = 99, performance = 7854.98)
alkaline phosphatase -kinetic- -> amylase (frequency = 99, performance = 119564.65)
bacteriological examination with culture -nie -> creatinine (frequency = 99, performance = 91636.92)
ca-125 mbv half -> counting platelets - urgent (frequency = 98, performance = 240685.41)
telephone consultation -> 190021 clinical admission a002 (frequency = 98, performance = 644471.39)
hepatitis B surface antigen confirmation -> microscopic examination - colored and un (frequency = 97, performance = 652009.06)
lactic acid enzymatic - urgent -> methemoglobine - sulfhemoglobine elk (frequency = 97, performance = 1.23)
hemoglobin photoelectric -> hepatitis B surface antigen confirmation (frequency = 96, performance = 1.18)
e.c.g.      - electrocardiography -> gammaglutamyltranspeptidase (frequency = 95, performance = 1.09)
chloride -> creatinine (frequency = 94, performance = 184749.87)
urea -> mri abdomen (frequency = 94, performance = 345586.01)
simulator - use megavol before starting -> teletherapy - megavolt photon irradiation (frequency = 93, performance = 602942.47)
days of rest - all spec.beh.kinderg.-reval. -> histological examination - biopsies nno (frequency = 91, performance = 5697.20)
days of rest - all spec.beh.kinderg.-reval. -> histological examination - major resection p (frequency = 91, performance = 7595.43)
lactic acid enzymatic -> methemoglobine - sulfhemoglobine elk (frequency = 91, performance = 1.01)
leukocyte counting electronically -> microscopic examination - colored and un (frequency = 90, performance = 0.96)
potassium potentiometric -> resistance determinations - 5 determinations (frequency = 88, performance = 0.99)
urea -> urine examination - qualitative (frequency = 88, performance = 0.89)
hemoglobin photoelectric - urgent -> order tariff (frequency = 87, performance = 0.84)
histological examination - biopsies nno -> immunopathological examination (frequency = 87, performance = 378373.32)
calcium - rush -> co-hb kwn. (frequency = 86, performance = 1005.42)
ca-125 mbv half -> cea - tumormarker mbv meia (frequency = 85, performance = 492989.01)
lactic acid dehydrogenase - urgent -> leucocyte counting -electronic- urgent (frequency = 85, performance = 0.94)
hemoglobin photoelectric - urgent -> histological examination - major resection p (frequency = 84, performance = 1.04)
obstetrics-gynaec.   annual pass cost-out -> administrative rate - first pol (frequency = 84, performance = 4745828.55)
prothrombin time -> rhesusfactor d - centrifugeermethode - e (frequency = 84, performance = 1.13)
ct abdomen -> acceptance laboratory research (frequency = 83, performance = 880654.24)
hematocrit - emergency -> hemoglobin photoelectric - urgent (frequency = 83, performance = 0.88)
paclitaxel -> platelet counting - electronically (frequency = 82, performance = 0.98)
phosphate -> potassium potentiometric (frequency = 82, performance = 0.95)
alkaline phosphatase - kinetic - urgent -> bilirubin quantitative total or direct (frequency = 81, performance = 26666.96)
acceptance laboratory research -> calcium (frequency = 80, performance = 36719.47)
differential count automatically -> filtered erythrocyte concentrate (frequency = 80, performance = 1.01)
mri abdomen -> 190021 clinical admission a002 (frequency = 80, performance = 556197.93)
international normalised ratio mbv tromb -> order tariff (frequency = 79, performance = 0.75)
resistance determinations - 5 determinations -> sediment (frequency = 79, performance = 1.30)
sodium - flame photometric - pitch -> 190101 overage surcharge  a101 (frequency = 78, performance = 38762.94)
acceptance laboratory research -> follow-up consultation on an outpatient basis (frequency = 77, performance = 1602326.82)
calcium -> chloride (frequency = 77, performance = 1122.94)
albumin - rush -> alkaline phosphatase - kinetic - urgent (frequency = 76, performance = 87537.68)
bilirubin - total -> ca-125 mbv half (frequency = 76, performance = 42064.16)
filtered erythrocyte concentrate -> hemoglobin photoelectric (frequency = 75, performance = 0.96)
crp c-reactive protein -> current pH - pco2 - standard bicarbonate (frequency = 74, performance = 1.19)
hemoglobin photoelectric -> international normalised ratio mbv tromb (frequency = 73, performance = 0.96)
sediment -> sodium flame photometric (frequency = 72, performance = 0.94)
sodium flame photometric -> urine examination - qualitative (frequency = 72, performance = 1.22)
190021 clinical admission a002 -> days of rest - all spec.beh.kinderg.-reval. (frequency = 71, performance = 81531.70)
calcium -> counting platelets - urgent (frequency = 71, performance = 0.86)
ct abdomen -> follow-up consultation on an outpatient basis (frequency = 71, performance = 1717047.04)
ca-125 mbv half -> follow-up consultation on an outpatient basis (frequency = 70, performance = 1378697.70)
1st consultation visit -> acceptance laboratory research (frequency = 69, performance = 31304.86)
order tariff -> acceptance laboratory research (frequency = 69, performance = 1922085.84)
calcium -> co-hb kwn. (frequency = 68, performance = 2541.40)
sodium flame photometric -> follow-up consultation on an outpatient basis (frequency = 68, performance = 1152418.62)
alkaline phosphatase -kinetic- -> creatinine (frequency = 67, performance = 635749.27)
anesthesia - when treated with radium -> brachytherapie - interstitieel - intensi (frequency = 67, performance = 10316.36)
current pH - pco2 - standard bicarbonate -> cytological examination - ascites - (frequency = 67, performance = 0.78)
urea -> coupe available for inspection (frequency = 67, performance = 145703.79)
urea -> telephone consultation (frequency = 67, performance = 284982.99)
190021 clinical admission a002 -> 190204 class 3a a204 (frequency = 66, performance = 64144.50)
alkaline phosphatase -kinetic- -> bacteriological examination with culture -nie (frequency = 66, performance = 30109.86)
days of rest - all spec.beh.kinderg.-reval. -> paclitaxel (frequency = 66, performance = 22254.88)
histological examination - major resection p -> lactic acid enzymatic (frequency = 66, performance = 0.85)
follow-up consultation on an outpatient basis -> histological examination - biopsies nno (frequency = 65, performance = 2405907.63)
crossmatch complete -three methods- -> crp c-reactive protein (frequency = 64, performance = 1.36)
ct abdomen -> telephone consultation (frequency = 64, performance = 958498.59)
urea -> acceptance laboratory research (frequency = 64, performance = 1154241.47)
differential count automatically -> e.c.g.      - electrocardiography (frequency = 63, performance = 0.90)
order tariff -> follow-up consultation on an outpatient basis (frequency = 63, performance = 1315198.60)
sodium flame photometric -> telephone consultation (frequency = 63, performance = 263310.37)
days of rest - all spec.beh.kinderg.-reval. -> histological examination - minor resection (frequency = 62, performance = 2787.52)
lactic acid dehydrogenase -ldh- kinetic -> leucocyte counting -electronic- urgent (frequency = 62, performance = 1.13)
potassium potentiometric -> sediment (frequency = 62, performance = 0.82)
blaas       - uretrocystoscopie nno -> days of rest - all spec.beh.kinderg.-reval. (frequency = 61, performance = 2833.77)
days of rest - all spec.beh.kinderg.-reval. -> 1st outpatient consultation (frequency = 61, performance = 1439054.98)
potassium flame photometric - pitch -> prothrombin time -quick owen or modif.- (frequency = 61, performance = 0.97)
sediment - speed -> urine examination - qualitative (frequency = 60, performance = 1.05)
cephalin time - coagulation -> chloride (frequency = 59, performance = 0.86)
days of rest - all spec.beh.kinderg.-reval. -> teletherapy - megavolt photon irradiation (frequency = 59, performance = 73220.88)
hemoglobin photoelectric - urgent -> lactic acid dehydrogenase - urgent (frequency = 59, performance = 0.88)
hepatitis B surface antigen confirmation -> leukocyte counting electronically (frequency = 59, performance = 0.93)
sodium - flame photometric - pitch -> acceptance laboratory research (frequency = 59, performance = 459819.37)
urea -> follow-up consultation on an outpatient basis (frequency = 59, performance = 1126120.63)
ct abdomen -> 190021 clinical admission a002 (frequency = 58, performance = 728436.88)
days of rest - all spec.beh.kinderg.-reval. -> telephone consultation (frequency = 58, performance = 1114261.41)
prothrombin time -> sodium flame photometric (frequency = 58, performance = 1.12)
creatinine -> e.c.g.      - electrocardiography (frequency = 57, performance = 0.86)
order tariff -> photoelectric settling rate (frequency = 56, performance = 1.14)
sodium - flame photometric - pitch -> 190035 day care a007 (frequency = 56, performance = 145023.59)
190205 class 3b a205 -> anesthesia - when treated with radium (frequency = 55, performance = 21991.56)
190205 class 3b a205 -> brachytherapie - interstitieel - intensi (frequency = 55, performance = 12566.80)
follow-up consultation on an outpatient basis -> ct abdomen (frequency = 55, performance = 1973061.64)
gamma glutamyl transpeptidase - urgent -> hemoglobin photoelectric - urgent (frequency = 55, performance = 0.98)
thorax -> 190101 overage surcharge  a101 (frequency = 55, performance = 39268.93)
190035 day care a007 -> 190101 overage surcharge  a101 (frequency = 54, performance = 212799.43)
amylase -> bilirubin - total (frequency = 54, performance = 1600.81)
hemoglobin photoelectric -> histological examination - biopsies nno (frequency = 54, performance = 0.98)
immunopathological examination -> lactic acid enzymatic - urgent (frequency = 54, performance = 1.06)
cytological examination - vagina - -> follow-up consultation on an outpatient basis (frequency = 53, performance = 1053102.60)
lactic acid dehydrogenase -ldh- kinetic -> order tariff (frequency = 53, performance = 1.06)
leukocyte counting electronically -> leukocyte differentiation - manual (frequency = 53, performance = 1.02)
sodium - flame photometric - pitch -> 190205 class 3b a205 (frequency = 53, performance = 47268.04)
ct abdomen -> days of rest - all spec.beh.kinderg.-reval. (frequency = 52, performance = 4984.90)
glucose -> hemoglobin photoelectric - urgent (frequency = 52, performance = 0.87)
leucocyte counting -electronic- urgent -> magnesium  -aas (frequency = 52, performance = 1.00)
sodium flame photometric -> total protein (frequency = 52, performance = 1.10)
crossmatch complete -three methods- -> day care - all spec.beh.kind.-rev. (frequency = 51, performance = 18635.75)
leukocyte differentiation - manual -> order tariff (frequency = 51, performance = 1.04)
190021 clinical admission a002 -> acceptance laboratory research (frequency = 50, performance = 172800.24)
blood group abo and rhesus factor -> counting platelets - urgent (frequency = 50, performance = 8640.78)
chloride -> co-hb kwn. (frequency = 50, performance = 1.18)
prothrombin time -> sgot - asat kinetisch (frequency = 50, performance = 0.68)
sodium flame photometric -> thorax - in the room (frequency = 50, performance = 0.98)
telephone consultation -> ct abdomen (frequency = 50, performance = 1717631.30)
190205 class 3b a205 -> 1st outpatient consultation (frequency = 49, performance = 21159.27)
administrative rate - first pol -> ca-125 mbv half (frequency = 49, performance = 1311869.41)
bacteriological examination with culture -nie -> bilirubin - total (frequency = 49, performance = 1764.47)
creatinine -> ct abdomen (frequency = 49, performance = 10580.59)
crp c-reactive protein - rush -> days of rest - all spec.beh.kinderg.-reval. (frequency = 49, performance = 1.29)
days of rest - all spec.beh.kinderg.-reval. -> simulator - use megavol before starting (frequency = 49, performance = 56424.86)
glucose -> order tariff (frequency = 49, performance = 1.08)
hemoglobin photoelectric - urgent -> lactic acid dehydrogenase -ldh- kinetic (frequency = 49, performance = 1.14)
mri abdomen -> telephone consultation (frequency = 49, performance = 752910.98)
total protein -> urea (frequency = 49, performance = 1.00)
ultrasound - internal genitalia -> urea (frequency = 49, performance = 1.10)
bacteriological examination with culture -nie -> bicarbonate (frequency = 48, performance = 0.65)
creatinine - spoed -> crp c-reactive protein - rush (frequency = 48, performance = 0.88)
days of rest - all spec.beh.kinderg.-reval. -> international normalised ratio mbv tromb (frequency = 48, performance = 1.00)
alkaline phosphatase -kinetic- -> calcium (frequency = 47, performance = 22060.57)
cde phenotyping -> days of rest - all spec.beh.kinderg.-reval. (frequency = 47, performance = 0.72)
ct thorax -> acceptance laboratory research (frequency = 47, performance = 919147.40)
magnesium bait - speed -> order tariff (frequency = 47, performance = 1.04)
sediment -> sgot - asat kinetisch (frequency = 46, performance = 1.24)
albumin -> bicarbonate (frequency = 45, performance = 5759.67)
bacteriological examination with culture -nie -> blood group abo and rhesus factor (frequency = 45, performance = 3840.80)
follow-up consultation on an outpatient basis -> 1st outpatient consultation (frequency = 45, performance = 7397759.11)
histological examination - major resection p -> lactic acid enzymatic - urgent (frequency = 45, performance = 1.16)
190035 day care a007 -> 190205 class 3b a205 (frequency = 44, performance = 100144.82)
acceptance laboratory research -> alkaline phosphatase - kinetic - urgent (frequency = 44, performance = 41236.23)
calcium - rush -> counting platelets - urgent (frequency = 44, performance = 1964.02)
co-hb kwn. -> counting platelets - urgent (frequency = 44, performance = 1.34)
creatinine - spoed -> day care - all spec.beh.kind.-rev. (frequency = 44, performance = 13746.16)
photoelectric settling rate -> platelet counting - electronically (frequency = 44, performance = 1.02)
acceptance laboratory research -> creatinine - spoed (frequency = 43, performance = 12055.23)
clinical card - anesthesia -> co-hb kwn. (frequency = 43, performance = 1.02)
coupe available for inspection -> creatinine (frequency = 43, performance = 1.23)
days of rest - all spec.beh.kinderg.-reval. -> frozen section (frequency = 43, performance = 4018.91)
mri abdomen -> follow-up consultation on an outpatient basis (frequency = 43, performance = 510362.49)
abdomen - staging laparotom.-oment -> acceptance laboratory research (frequency = 42, performance = 4114.55)
bacteriological examination with culture -nie -> follow-up consultation on an outpatient basis (frequency = 42, performance = 2009829.24)
bilirubin - total -> creatinine (frequency = 42, performance = 72000.95)
differential count automatically -> gamma glutamyl transpeptidase - urgent (frequency = 42, performance = 0.76)
follow-up consultation on an outpatient basis -> 190035 day care a007 (frequency = 42, performance = 567769.45)
order tariff -> phosphate - speed (frequency = 42, performance = 1.12)
