Case,Activity,Timestamp,Resource,label
3,Bring drinks_signed1,2024-05-06 19:59:51,Waiter-000004,collateral events(Bring drinks)
3,Bring drinks_signed2,2024-05-06 19:59:51,Waiter-000004,collateral events(Bring drinks)
3,EVENT 8 END,2024-05-06 20:00:52,,
3,Bring drinks_signed1,2024-05-06 20:00:52,,collateral events(Bring drinks)
3,Bring drinks_signed2,2024-05-06 20:00:52,,collateral events(Bring drinks)
4,Take order,2024-05-06 19:00:00,Waiter-000002,
4,start,2024-05-06 19:00:00,,
4,Bring drinks_signed1,2024-05-06 19:00:00,Waiter-000002,collateral events(Bring drinks)
4,Review order,2024-05-06 19:01:14,Waiter-000003,
4,Bring drinks_signed1,2024-05-06 19:01:15,Waiter-000003,collateral events(Bring drinks)
4,Bring drinks_signed2,2024-05-06 19:01:16,Waiter-000003,collateral events(Bring drinks)
4,Prepare starter,2024-05-06 19:01:40,Cook helper-000003,
4,prepare drinks,2024-05-06 19:01:40,Barman-000003,
4,Signal food complete,2024-05-06 19:01:41,Cook-000002,
4,Bring drinks_signed1,2024-05-06 19:01:41,Cook-000002,collateral events(Bring drinks)
4,Bring drinks_signed1,2024-05-06 19:01:41,Cook helper-000003,collateral events(Bring drinks)
4,Bring drinks,2024-05-06 19:11:57,Barman-000002,
4,Review drinks,2024-05-06 19:16:42,Waiter-000002,
4,Bring drinks_signed1,2024-05-06 19:16:42,Waiter-000002,collateral events(Bring drinks)
4,Bring drinks_signed2,2024-05-06 19:16:43,Waiter-000002,collateral events(Bring drinks)
4,Bring food,2024-05-06 19:29:56,Cook helper-000002,
4,Bring drinks_signed1,2024-05-06 19:29:57,Cook helper-000002,collateral events(Bring drinks)
4,Bring drinks_signed2,2024-05-06 19:29:57,Cook helper-000002,collateral events(Bring drinks)
4,Deliver to customer,2024-05-06 19:32:28,Waiter-000004,
4,Bring drinks_signed1,2024-05-06 19:32:28,Waiter-000004,collateral events(Bring drinks)
4,Bring drinks_signed2,2024-05-06 19:32:29,Waiter-000004,collateral events(Bring drinks)
4,EVENT 8 END,2024-05-06 19:37:12,,
4,Bring drinks_signed1,2024-05-06 19:37:12,,collateral events(Bring drinks)
4,Bring drinks_signed2,2024-05-06 19:37:13,,collateral events(Bring drinks)
5,Take order,2024-05-06 19:15:00,Waiter-000004,
5,start,2024-05-06 19:15:00,,
5,Review order,2024-05-06 19:16:14,Waiter-000005,
5,Prepare main course,2024-05-06 19:16:25,Cook-000003,
5,prepare drinks,2024-05-06 19:16:25,Barman-000001,
5,Bring drinks,2024-05-06 19:39:00,Barman-000003,
5,Review drinks,2024-05-06 19:41:06,Waiter-000002,
5,Signal food complete,2024-05-06 19:57:21,Cook-000003,
5,Bring food,2024-05-06 20:07:38,Cook helper-000002,
5,Deliver to customer,2024-05-06 20:09:58,Waiter-000005,
5,EVENT 8 END,2024-05-06 20:10:29,,
6,Take order,2024-05-06 19:30:00,Waiter-000003,
6,start,2024-05-06 19:30:00,,
6,Review order,2024-05-06 19:30:01,Waiter-000001,
6,Prepare main course,2024-05-06 19:31:15,Cook-000002,
6,prepare drinks,2024-05-06 19:31:15,Barman-000003,
6,Bring drinks,2024-05-06 19:31:50,Barman-000002,
6,Review drinks,2024-05-06 19:34:50,Waiter-000005,
6,Signal food complete,2024-05-06 19:37:16,Cook-000002,
6,Bring food,2024-05-06 20:34:05,Cook helper-000001,
6,Deliver to customer,2024-05-06 20:34:19,Waiter-000002,
6,EVENT 8 END,2024-05-06 20:34:54,,
7,Take order,2024-05-06 19:45:00,Waiter-000003,
7,start,2024-05-06 19:45:00,,
7,Review order,2024-05-06 19:51:43,Waiter-000001,
7,prepare drinks,2024-05-06 19:52:56,Barman-000002,
7,Bring drinks,2024-05-06 19:54:05,Barman-000001,
7,Review drinks,2024-05-06 19:54:29,Waiter-000005,
7,Prepare main course,2024-05-06 19:56:37,Cook-000001,
7,Signal food complete,2024-05-06 21:28:27,Cook-000001,
7,Bring food,2024-05-06 21:54:49,Cook helper-000003,
7,Deliver to customer,2024-05-06 21:56:07,Waiter-000001,
7,EVENT 8 END,2024-05-06 21:56:23,,
8,Take order,2024-05-06 20:00:00,Waiter-000002,
8,start,2024-05-06 20:00:00,,
8,Review order,2024-05-06 20:00:01,Waiter-000003,
8,Prepare starter,2024-05-06 20:00:04,Cook helper-000003,
8,prepare drinks,2024-05-06 20:00:04,Barman-000003,
8,Bring drinks,2024-05-06 20:00:54,Barman-000002,
8,Review drinks,2024-05-06 20:04:36,Waiter-000001,
8,Prepare main course,2024-05-06 20:07:38,Cook-000003,
8,Signal food complete,2024-05-06 20:16:46,Cook-000003,
8,Bring food,2024-05-06 20:55:46,Cook helper-000003,
8,Deliver to customer,2024-05-06 21:00:10,Waiter-000002,
8,EVENT 8 END,2024-05-06 21:01:36,,
9,Take order,2024-05-06 20:15:00,Waiter-000002,
9,start,2024-05-06 20:15:00,,
9,Review order,2024-05-06 20:17:11,Waiter-000003,
9,prepare drinks,2024-05-06 20:18:02,Barman-000001,
9,Bring drinks,2024-05-06 20:23:37,Barman-000003,
9,Review drinks,2024-05-06 20:31:01,Waiter-000001,
9,Prepare main course,2024-05-06 20:34:05,Cook-000002,
9,Signal food complete,2024-05-06 21:00:06,Cook-000002,
9,Bring food,2024-05-06 21:07:06,Cook helper-000002,
9,Deliver to customer,2024-05-06 21:20:25,Waiter-000001,
9,EVENT 8 END,2024-05-06 21:22:47,,
10,Take order,2024-05-06 20:30:00,Waiter-000004,
10,start,2024-05-06 20:30:00,,
10,Review order,2024-05-06 20:31:21,Waiter-000005,
10,prepare drinks,2024-05-06 20:32:09,Barman-000002,
10,Bring drinks,2024-05-06 20:33:38,Barman-000001,
10,Review drinks,2024-05-06 20:38:13,Waiter-000003,
10,prepare drinks,2024-05-06 20:40:22,Barman-000003,
10,Bring drinks,2024-05-06 20:53:19,Barman-000001,
10,Prepare main course,2024-05-06 20:54:46,Cook-000002,
10,Review drinks,2024-05-06 21:02:35,Waiter-000004,
10,Signal food complete,2024-05-06 21:04:57,Cook-000003,
10,Bring food,2024-05-06 21:08:26,Cook helper-000001,
10,Deliver to customer,2024-05-06 21:15:44,Waiter-000002,
10,EVENT 8 END,2024-05-06 21:17:36,,
11,Take order,2024-05-06 20:45:00,Waiter-000004,
11,start,2024-05-06 20:45:00,,
11,Review order,2024-05-06 20:48:48,Waiter-000001,
11,prepare drinks,2024-05-06 20:48:56,Barman-000002,
11,Prepare main course,2024-05-06 20:55:46,Cook-000003,
11,Bring drinks,2024-05-06 21:06:31,Barman-000001,
11,Review drinks,2024-05-06 21:07:36,Waiter-000001,
11,Signal food complete,2024-05-06 21:08:26,Cook-000003,
11,Bring food,2024-05-06 21:50:38,Cook helper-000002,
11,Deliver to customer,2024-05-06 21:52:27,Waiter-000005,
11,EVENT 8 END,2024-05-06 21:52:55,,
12,Take order,2024-05-06 21:00:00,Waiter-000005,
12,start,2024-05-06 21:00:00,,
12,Bring drinks_signed1,2024-05-06 21:00:00,,collateral events(Bring drinks)
12,Review order,2024-05-06 21:00:54,Waiter-000003,
12,Bring drinks_signed1,2024-05-06 21:00:55,Waiter-000003,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:00:55,Waiter-000003,collateral events(Bring drinks)
12,prepare drinks,2024-05-06 21:01:31,Barman-000003,
12,Bring drinks_signed1,2024-05-06 21:01:31,Barman-000003,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:01:32,Barman-000003,collateral events(Bring drinks)
12,Prepare main course,2024-05-06 21:07:06,Cook-000002,
12,Bring drinks_signed1,2024-05-06 21:07:07,Cook-000002,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:07:07,Cook-000002,collateral events(Bring drinks)
12,Bring drinks,2024-05-06 21:14:58,Barman-000002,
12,Review drinks,2024-05-06 21:17:57,Waiter-000004,
12,Bring drinks_signed1,2024-05-06 21:17:57,Waiter-000004,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:17:58,Waiter-000004,collateral events(Bring drinks)
12,prepare drinks,2024-05-06 21:18:33,Barman-000003,
12,Bring drinks_signed1,2024-05-06 21:18:34,Barman-000003,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:18:35,Barman-000003,collateral events(Bring drinks)
12,Signal food complete,2024-05-06 21:19:39,Cook-000002,
12,Bring drinks_signed1,2024-05-06 21:19:39,Cook-000002,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:19:40,Cook-000002,collateral events(Bring drinks)
12,Bring drinks,2024-05-06 21:23:01,Barman-000001,
12,Bring food,2024-05-06 21:23:02,Cook helper-000003,
12,Bring drinks_signed2,2024-05-06 21:23:03,Cook helper-000003,collateral events(Bring drinks)
12,Review drinks,2024-05-06 21:38:19,Waiter-000004,
12,Bring drinks_signed1,2024-05-06 21:38:19,Waiter-000004,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:38:20,Waiter-000004,collateral events(Bring drinks)
12,Deliver to customer,2024-05-06 21:39:34,Waiter-000005,
12,Bring drinks_signed1,2024-05-06 21:39:35,Waiter-000005,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:39:35,Waiter-000005,collateral events(Bring drinks)
12,EVENT 8 END,2024-05-06 21:40:05,,
12,Bring drinks_signed1,2024-05-06 21:40:05,,collateral events(Bring drinks)
12,Bring drinks_signed2,2024-05-06 21:40:06,,collateral events(Bring drinks)
13,Take order,2024-05-06 21:15:00,Waiter-000005,
13,start,2024-05-06 21:15:00,,
13,Bring drinks_signed1,2024-05-06 21:15:00,,collateral events(Bring drinks)
13,Review order,2024-05-06 21:15:07,Waiter-000003,
13,Bring drinks_signed1,2024-05-06 21:15:08,Waiter-000003,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 21:15:09,Waiter-000003,collateral events(Bring drinks)
13,prepare drinks,2024-05-06 21:17:42,Barman-000001,
13,Bring drinks_signed1,2024-05-06 21:17:43,Barman-000001,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 21:17:43,Barman-000001,collateral events(Bring drinks)
13,Prepare main course,2024-05-06 21:18:58,Cook-000002,
13,Bring drinks_signed1,2024-05-06 21:18:58,Cook-000002,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 21:18:59,Cook-000002,collateral events(Bring drinks)
13,Bring drinks,2024-05-06 21:21:46,Barman-000002,
13,Signal food complete,2024-05-06 21:23:02,Cook-000002,
13,Bring drinks_signed1,2024-05-06 21:23:02,Cook-000002,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 21:23:03,Cook-000002,collateral events(Bring drinks)
13,Review drinks,2024-05-06 21:32:28,Waiter-000002,
13,Bring drinks_signed1,2024-05-06 21:32:28,Waiter-000002,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 21:32:28,Waiter-000002,collateral events(Bring drinks)
13,Bring food,2024-05-06 22:21:02,Cook helper-000003,
13,Bring drinks_signed1,2024-05-06 22:21:02,Cook helper-000003,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 22:21:03,Cook helper-000003,collateral events(Bring drinks)
13,Deliver to customer,2024-05-06 22:32:42,Waiter-000002,
13,Bring drinks_signed1,2024-05-06 22:32:43,Waiter-000002,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 22:32:43,Waiter-000002,collateral events(Bring drinks)
13,EVENT 8 END,2024-05-06 22:33:01,,
13,Bring drinks_signed1,2024-05-06 22:33:02,,collateral events(Bring drinks)
13,Bring drinks_signed2,2024-05-06 22:33:02,,collateral events(Bring drinks)
14,Take order,2024-05-06 21:30:00,Waiter-000005,
14,start,2024-05-06 21:30:00,,
14,Bring drinks_signed1,2024-05-06 21:30:00,,collateral events(Bring drinks)
14,Review order,2024-05-06 21:32:44,Waiter-000003,
14,Bring drinks_signed1,2024-05-06 21:32:45,Waiter-000003,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 21:32:45,Waiter-000003,collateral events(Bring drinks)
14,Prepare starter,2024-05-06 21:33:36,Cook helper-000001,
14,prepare drinks,2024-05-06 21:33:36,Barman-000003,
14,Bring drinks_signed1,2024-05-06 21:33:37,Cook helper-000001,collateral events(Bring drinks)
14,Bring drinks,2024-05-06 21:36:01,Barman-000002,
14,Review drinks,2024-05-06 21:38:23,Waiter-000001,
14,Bring drinks_signed1,2024-05-06 21:38:23,Waiter-000001,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 21:38:24,Waiter-000001,collateral events(Bring drinks)
14,Signal food complete,2024-05-06 21:50:38,Cook-000003,
14,Bring drinks_signed1,2024-05-06 21:50:38,Cook-000003,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 21:50:39,Cook-000003,collateral events(Bring drinks)
14,Bring food,2024-05-06 22:04:41,Cook helper-000001,
14,Bring drinks_signed1,2024-05-06 22:04:41,Cook helper-000001,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 22:04:41,Cook helper-000001,collateral events(Bring drinks)
14,Deliver to customer,2024-05-06 22:11:26,Waiter-000004,
14,Bring drinks_signed1,2024-05-06 22:11:27,Waiter-000004,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 22:11:28,Waiter-000004,collateral events(Bring drinks)
14,EVENT 8 END,2024-05-06 22:11:30,,
14,Bring drinks_signed1,2024-05-06 22:11:31,,collateral events(Bring drinks)
14,Bring drinks_signed2,2024-05-06 22:11:31,,collateral events(Bring drinks)
15,Take order,2024-05-06 21:45:00,Waiter-000002,
15,start,2024-05-06 21:45:00,,
15,Bring drinks_signed1,2024-05-06 21:45:00,Waiter-000002,collateral events(Bring drinks)
15,Review order,2024-05-06 21:46:56,Waiter-000003,
15,Bring drinks_signed1,2024-05-06 21:46:56,Waiter-000003,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 21:46:57,Waiter-000003,collateral events(Bring drinks)
15,prepare drinks,2024-05-06 21:48:42,Barman-000003,
15,Bring drinks_signed1,2024-05-06 21:48:42,Barman-000003,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 21:48:43,Barman-000003,collateral events(Bring drinks)
15,Bring drinks,2024-05-06 21:49:25,Barman-000001,
15,Review drinks,2024-05-06 21:49:48,Waiter-000004,
15,Bring drinks_signed1,2024-05-06 21:49:48,Waiter-000004,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 21:49:48,Waiter-000004,collateral events(Bring drinks)
15,Prepare main course,2024-05-06 21:54:49,Cook-000001,
15,Bring drinks_signed1,2024-05-06 21:54:49,Cook-000001,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 21:54:50,Cook-000001,collateral events(Bring drinks)
15,Signal food complete,2024-05-06 21:56:19,Cook-000001,
15,Bring drinks_signed1,2024-05-06 21:56:20,Cook-000001,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 21:56:20,Cook-000001,collateral events(Bring drinks)
15,Bring food,2024-05-06 22:25:55,Cook helper-000001,
15,Bring drinks_signed1,2024-05-06 22:25:55,Cook helper-000001,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 22:25:56,Cook helper-000001,collateral events(Bring drinks)
15,Deliver to customer,2024-05-06 22:26:03,Waiter-000004,
15,Bring drinks_signed1,2024-05-06 22:26:04,Waiter-000004,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 22:26:04,Waiter-000004,collateral events(Bring drinks)
15,EVENT 8 END,2024-05-06 22:26:24,,
15,Bring drinks_signed1,2024-05-06 22:26:24,,collateral events(Bring drinks)
15,Bring drinks_signed2,2024-05-06 22:26:25,,collateral events(Bring drinks)
16,Take order,2024-05-06 22:00:00,Waiter-000002,
16,start,2024-05-06 22:00:00,,
16,Review order,2024-05-06 22:01:39,Waiter-000003,
16,prepare drinks,2024-05-06 22:01:52,Barman-000002,
16,Prepare main course,2024-05-06 22:04:41,Cook-000003,
16,Bring drinks,2024-05-06 22:07:06,Barman-000003,
16,Review drinks,2024-05-06 22:13:15,Waiter-000005,
16,prepare drinks,2024-05-06 22:13:28,Barman-000001,
16,Bring drinks,2024-05-06 22:19:26,Barman-000003,
16,Signal food complete,2024-05-06 22:27:58,Cook-000001,
16,Review drinks,2024-05-06 22:50:01,Waiter-000005,
16,Bring food,2024-05-06 23:04:03,Cook helper-000003,
16,Deliver to customer,2024-05-06 23:04:05,Waiter-000004,
16,EVENT 8 END,2024-05-06 23:05:18,,
17,Take order,2024-05-06 22:15:00,Waiter-000001,
17,start,2024-05-06 22:15:00,,
17,Review order,2024-05-06 22:18:17,Waiter-000002,
17,Prepare starter,2024-05-06 22:18:27,Cook helper-000002,
17,prepare drinks,2024-05-06 22:18:27,Barman-000002,
17,Bring drinks,2024-05-06 22:20:05,Barman-000001,
17,Prepare main course,2024-05-06 22:21:02,Cook-000002,
17,Review drinks,2024-05-06 22:23:30,Waiter-000003,
17,Signal food complete,2024-05-06 22:24:00,Cook-000002,
17,prepare drinks,2024-05-06 22:24:10,Barman-000002,
17,Bring drinks,2024-05-06 22:27:53,Barman-000001,
17,Bring food,2024-05-06 22:38:55,Cook helper-000002,
17,Review drinks,2024-05-06 22:43:38,Waiter-000003,
17,prepare drinks,2024-05-06 22:44:19,Barman-000001,
17,Bring drinks,2024-05-06 22:44:19,Barman-000001,
17,Review drinks,2024-05-06 22:45:06,Waiter-000005,
17,Deliver to customer,2024-05-06 22:48:22,Waiter-000003,
17,EVENT 8 END,2024-05-06 22:49:12,,
18,Take order,2024-05-06 22:30:00,Waiter-000005,
18,start,2024-05-06 22:30:00,,
18,Review order,2024-05-06 22:31:25,Waiter-000001,
18,Prepare main course,2024-05-06 22:35:16,Cook-000003,
18,prepare drinks,2024-05-06 22:35:16,Barman-000002,
18,Signal food complete,2024-05-06 22:37:13,Cook-000003,
18,Bring drinks,2024-05-06 22:43:24,Barman-000002,
18,Review drinks,2024-05-06 22:45:51,Waiter-000002,
18,prepare drinks,2024-05-06 22:49:21,Barman-000002,
18,Bring drinks,2024-05-06 22:49:37,Barman-000002,
18,Review drinks,2024-05-06 22:53:49,Waiter-000004,
18,prepare drinks,2024-05-06 22:53:52,Barman-000003,
18,Bring drinks,2024-05-06 23:01:16,Barman-000001,
18,Review drinks,2024-05-06 23:02:20,Waiter-000002,
18,Bring food,2024-05-07 00:49:26,Cook helper-000002,
18,Deliver to customer,2024-05-07 00:50:22,Waiter-000003,
18,EVENT 8 END,2024-05-07 00:52:51,,
19,Take order,2024-05-06 22:45:00,Waiter-000004,
19,start,2024-05-06 22:45:00,,
19,Bring drinks_signed1,2024-05-06 22:45:00,Waiter-000004,collateral events(Bring drinks)
19,Review order,2024-05-06 22:47:09,Waiter-000001,
19,Bring drinks_signed1,2024-05-06 22:47:09,Waiter-000001,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-06 22:47:10,Waiter-000001,collateral events(Bring drinks)
19,Prepare main course,2024-05-06 22:48:51,Cook-000002,
19,Prepare starter,2024-05-06 22:48:51,Cook helper-000001,
19,prepare drinks,2024-05-06 22:48:51,Barman-000001,
19,Bring drinks_signed1,2024-05-06 22:48:51,Barman-000001,collateral events(Bring drinks)
19,Bring drinks_signed1,2024-05-06 22:48:51,Cook helper-000001,collateral events(Bring drinks)
19,Bring drinks,2024-05-06 22:54:43,Barman-000002,
19,Review drinks,2024-05-06 22:54:54,Waiter-000001,
19,Bring drinks_signed1,2024-05-06 22:54:55,Waiter-000001,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-06 22:54:55,Waiter-000001,collateral events(Bring drinks)
19,prepare drinks,2024-05-06 22:58:42,Barman-000001,
19,Bring drinks_signed1,2024-05-06 22:58:43,Barman-000001,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-06 22:58:43,Barman-000001,collateral events(Bring drinks)
19,Bring drinks,2024-05-06 23:00:05,Barman-000002,
19,Signal food complete,2024-05-06 23:00:39,Cook-000002,
19,Bring drinks_signed1,2024-05-06 23:00:40,Cook-000002,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-06 23:00:40,Cook-000002,collateral events(Bring drinks)
19,Review drinks,2024-05-06 23:04:56,Waiter-000001,
19,Bring drinks_signed1,2024-05-06 23:04:56,Waiter-000001,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-06 23:04:56,Waiter-000001,collateral events(Bring drinks)
19,Bring food,2024-05-07 00:05:51,Cook helper-000002,
19,Bring drinks_signed1,2024-05-07 00:05:51,Cook helper-000002,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-07 00:05:52,Cook helper-000002,collateral events(Bring drinks)
19,Deliver to customer,2024-05-07 00:11:19,Waiter-000004,
19,Bring drinks_signed1,2024-05-07 00:11:19,Waiter-000004,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-07 00:11:20,Waiter-000004,collateral events(Bring drinks)
19,EVENT 8 END,2024-05-07 00:12:54,,
19,Bring drinks_signed1,2024-05-07 00:12:54,,collateral events(Bring drinks)
19,Bring drinks_signed2,2024-05-07 00:12:55,,collateral events(Bring drinks)
20,Take order,2024-05-06 23:00:00,Waiter-000003,
20,start,2024-05-06 23:00:00,,
20,Bring drinks_signed1,2024-05-06 23:00:00,Waiter-000003,collateral events(Bring drinks)
20,Review order,2024-05-06 23:03:47,Waiter-000005,
20,Bring drinks_signed1,2024-05-06 23:03:47,Waiter-000005,collateral events(Bring drinks)
20,Bring drinks_signed2,2024-05-06 23:03:47,Waiter-000005,collateral events(Bring drinks)
20,Prepare main course,2024-05-06 23:06:23,Cook-000001,
20,Prepare starter,2024-05-06 23:06:23,Cook helper-000002,
20,prepare drinks,2024-05-06 23:06:23,Barman-000003,
20,Bring drinks_signed1,2024-05-06 23:06:23,Barman-000003,collateral events(Bring drinks)
20,Bring drinks_signed1,2024-05-06 23:06:23,Cook-000001,collateral events(Bring drinks)
20,Bring drinks,2024-05-06 23:09:15,Barman-000001,
20,Review drinks,2024-05-06 23:14:46,Waiter-000002,
20,Bring drinks_signed1,2024-05-06 23:14:47,Waiter-000002,collateral events(Bring drinks)
20,Bring drinks_signed2,2024-05-06 23:14:47,Waiter-000002,collateral events(Bring drinks)
20,prepare drinks,2024-05-06 23:15:22,Barman-000002,
20,Bring drinks_signed1,2024-05-06 23:15:22,Barman-000002,collateral events(Bring drinks)
