send confirmation receipt_signed1 -> send confirmation receipt_signed2 (frequency = 4652, performance = 0.36)
send confirmation receipt_signed2 -> procedure change (frequency = 126, performance = 85102.28)
create publication document -> forward to the competent authority (frequency = 124, performance = 1.00)
send confirmation receipt_signed2 -> phase advice known (frequency = 123, performance = 195306.32)
record date of decision environmental permit -> set decision phase decision permitting decided (frequency = 122, performance = 1.00)
send confirmation receipt_signed1 -> send confirmation receipt_signed1 (frequency = 122, performance = 0.30)
enter senddate decision environmental permit -> register date environmental permit decision (frequency = 118, performance = 1.00)
transcript decision environmental permit to stakeholders -> enter senddate decision environmental permit (frequency = 118, performance = 144283.09)
send confirmation receipt -> regular procedure without MER (frequency = 116, performance = 10647.82)
phase decision taken -> register objection and appeal periods (frequency = 115, performance = 1.00)
create subcases completeness -> forward to the competent authority (frequency = 114, performance = 1.00)
enter senddate decision environmental permit -> generating decision environmental permit (frequency = 114, performance = 1.00)
regular procedure without MER -> send confirmation receipt_signed1 (frequency = 113, performance = 0.39)
creating environmental permit decision -> send confirmation receipt_signed1 (frequency = 112, performance = 0.45)
start WABOprocedure -> send confirmation receipt_signed1 (frequency = 112, performance = 0.43)
creating environmental permit decision -> register date environmental permit decision (frequency = 111, performance = 492392.73)
start WABOprocedure -> article 34  WABO applies (frequency = 111, performance = 2727024.65)
phase application received -> registration date publication (frequency = 109, performance = 1.00)
send procedure confirmation -> send confirmation receipt_signed1 (frequency = 108, performance = 0.47)
set decision status -> submit decision (frequency = 108, performance = 2320.81)
ask stakeholders views -> by law (frequency = 106, performance = 1.00)
send confirmation receipt -> send confirmation receipt_signed2 (frequency = 105, performance = 0.21)
send confirmation receipt_signed2 -> regular procedure without MER (frequency = 105, performance = 13153.97)
send confirmation receipt_signed2 -> send procedure confirmation (frequency = 105, performance = 11368.01)
phase decision ready -> phase decision sent (frequency = 104, performance = 1.70)
register date environmental permit decision -> enter date publication decision environmental permit (frequency = 104, performance = 684894.75)
publish -> registration date publication (frequency = 103, performance = 1.00)
send confirmation receipt_signed1 -> procedure change (frequency = 103, performance = 0.36)
send confirmation receipt_signed2 -> start WABOprocedure (frequency = 103, performance = 72202.37)
send confirmation receipt_signed2 -> creating environmental permit decision (frequency = 101, performance = 298122.29)
by law -> creating environmental permit decision (frequency = 99, performance = 1.02)
phase application received -> publish (frequency = 97, performance = 1.00)
creating cover letter decision -> enter senddate decision (frequency = 96, performance = 1.00)
phase application receptive -> procedure change (frequency = 96, performance = 1.00)
transcript decision environmental permit to stakeholders -> send confirmation receipt_signed1 (frequency = 96, performance = 0.49)
OLO messaging active -> send confirmation receipt_signed1 (frequency = 95, performance = 0.43)
registration date publication -> send confirmation receipt_signed1 (frequency = 95, performance = 0.47)
phase application receptive -> phase decision ready (frequency = 93, performance = 1.00)
procedure change -> procedure change after completeness (frequency = 92, performance = 1.00)
creating environmental permit decision -> enter senddate decision environmental permit (frequency = 91, performance = 827371.65)
send confirmation receipt_signed2 -> registration date publication (frequency = 91, performance = 319943.06)
send procedure confirmation -> request complete (frequency = 91, performance = 2448526.42)
suspension ground applicable -> by law (frequency = 91, performance = 1.00)
enter senddate procedure confirmation -> registrer date of publishing received request (frequency = 90, performance = 452161.09)
grounds for refusal -> send confirmation receipt_signed1 (frequency = 90, performance = 0.40)
suspension ground applicable -> send confirmation receipt_signed1 (frequency = 90, performance = 0.33)
register objection and appeal periods -> set decision phase decision permitting decided (frequency = 89, performance = 1.00)
send confirmation receipt_signed2 -> transcript decision environmental permit to stakeholders (frequency = 89, performance = 153223.38)
suspension ground applicable -> treat subcases content (frequency = 89, performance = 1.00)
ask stakeholders views -> send confirmation receipt_signed1 (frequency = 88, performance = 0.40)
send confirmation receipt_signed2 -> article 34  WABO applies (frequency = 88, performance = 1454016.63)
article 34  WABO applies -> send confirmation receipt_signed1 (frequency = 87, performance = 0.47)
by law -> coordination of application (frequency = 86, performance = 1.00)
creating cover letter decision -> creating environmental permit decision (frequency = 86, performance = 1.00)
procedure change -> send confirmation receipt_signed2 (frequency = 86, performance = 0.22)
enter senddate decision environmental permit -> record date of decision environmental permit (frequency = 85, performance = 511.95)
request complete -> retrieve missing data (frequency = 85, performance = 1.00)
phase decision sent -> send confirmation receipt_signed1 (frequency = 81, performance = 0.35)
send letter in progress -> send confirmation receipt_signed1 (frequency = 78, performance = 0.47)
create publication document -> send confirmation receipt_signed1 (frequency = 77, performance = 0.39)
decision date prior to decision -> generating decision environmental permit (frequency = 77, performance = 1.00)
suspension ground applicable -> transcript decision environmental permit to stakeholders (frequency = 77, performance = 12173.45)
grounds for refusal -> ask stakeholders views (frequency = 76, performance = 1.00)
by law -> send confirmation receipt_signed1 (frequency = 75, performance = 0.36)
send confirmation receipt_signed2 -> grounds for refusal (frequency = 75, performance = 49608.13)
send confirmation receipt_signed2 -> send letter in progress (frequency = 75, performance = 934.33)
set decision status -> suspension ground applicable (frequency = 74, performance = 1.00)
submit decision -> transcript decision environmental permit to stakeholders (frequency = 74, performance = 113.04)
create procedure confirmation -> send confirmation receipt_signed1 (frequency = 73, performance = 0.48)
decision date prior to decision -> send confirmation receipt_signed1 (frequency = 73, performance = 0.41)
phase decision ready -> procedure change (frequency = 73, performance = 1.00)
phase decision taken -> send confirmation receipt_signed1 (frequency = 73, performance = 0.43)
send confirmation receipt_signed1 -> grounds for refusal (frequency = 73, performance = 0.32)
send confirmation receipt_signed2 -> OLO messaging active (frequency = 73, performance = 796538.56)
send confirmation receipt_signed2 -> suspension ground applicable (frequency = 73, performance = 118994.92)
treat subcases content -> send confirmation receipt_signed1 (frequency = 73, performance = 0.38)
send confirmation receipt_signed2 -> phase decision sent (frequency = 72, performance = 75.54)
set decision phase decision permitting decided -> send confirmation receipt_signed1 (frequency = 72, performance = 0.39)
send confirmation receipt_signed2 -> ask stakeholders views (frequency = 71, performance = 389790.98)
send confirmation receipt_signed2 -> create publication document (frequency = 71, performance = 596702.95)
set decision status -> send confirmation receipt_signed1 (frequency = 71, performance = 0.39)
completed subcases content -> send confirmation receipt_signed1 (frequency = 69, performance = 0.35)
create subcases content -> creating environmental permit decision (frequency = 69, performance = 1.00)
creating cover letter decision -> send confirmation receipt_signed1 (frequency = 68, performance = 0.44)
phase decision taken -> procedure change (frequency = 68, performance = 1.00)
register submission date request -> send confirmation receipt (frequency = 68, performance = 1908840.29)
enter senddate decision environmental permit -> enter date publication decision environmental permit (frequency = 67, performance = 495134.78)
send confirmation receipt_signed1 -> start WABOprocedure (frequency = 67, performance = 0.37)
start decision phase decision permitting sent -> send confirmation receipt_signed1 (frequency = 67, performance = 0.45)
registrer date of publishing received request -> request complete (frequency = 66, performance = 949370.00)
send confirmation receipt_signed2 -> treat subcases content (frequency = 66, performance = 88707.32)
assessment of content completed -> send confirmation receipt_signed1 (frequency = 65, performance = 0.39)
retrieve missing data -> term for supplying missing data (frequency = 65, performance = 1.00)
send confirmation receipt_signed1 -> creating environmental permit decision (frequency = 65, performance = 0.38)
send confirmation receipt_signed1 -> phase advice known (frequency = 65, performance = 0.38)
send confirmation receipt_signed2 -> by law (frequency = 65, performance = 0.43)
enter senddate procedure confirmation -> enter senddate procedure confirmation (frequency = 64, performance = 222806.77)
send confirmation receipt_signed2 -> create procedure confirmation (frequency = 64, performance = 47247.05)
ask stakeholders views -> suspension ground applicable (frequency = 63, performance = 1.00)
generating decision environmental permit -> phase decision ready (frequency = 63, performance = 1.00)
start WABOprocedure -> create letter requesting missing data (frequency = 63, performance = 2373803.41)
submit decision -> send confirmation receipt_signed1 (frequency = 63, performance = 0.42)
treat subcases content -> completed subcases content (frequency = 63, performance = 1.02)
generating decision environmental permit -> send confirmation receipt_signed1 (frequency = 62, performance = 0.42)
phase application received -> terminate on request (frequency = 62, performance = 1.00)
register date environmental permit decision -> enter senddate decision environmental permit (frequency = 62, performance = 218615.71)
register date environmental permit decision -> send confirmation receipt_signed1 (frequency = 62, performance = 0.44)
send confirmation receipt_signed1 -> forward to the competent authority (frequency = 62, performance = 0.37)
send confirmation receipt_signed2 -> phase decision taken (frequency = 62, performance = 163888.13)
assessment of content completed -> phase advice known (frequency = 61, performance = 1.00)
send confirmation receipt_signed2 -> creating cover letter decision (frequency = 61, performance = 457602.61)
send confirmation receipt_signed2 -> set decision phase decision permitting decided (frequency = 61, performance = 224418.23)
send letter in progress -> treat subcases content (frequency = 61, performance = 1.59)
forward to the competent authority -> send confirmation receipt_signed1 (frequency = 60, performance = 0.39)
record date of decision environmental permit -> send confirmation receipt_signed1 (frequency = 60, performance = 0.39)
send confirmation receipt_signed1 -> regular procedure without MER (frequency = 60, performance = 0.35)
send confirmation receipt_signed2 -> completed subcases content (frequency = 60, performance = 128919.50)
send confirmation receipt_signed2 -> submit decision (frequency = 60, performance = 78208.36)
start WABOprocedure -> send confirmation receipt_signed2 (frequency = 60, performance = 0.21)
terminate on request -> send confirmation receipt (frequency = 60, performance = 43.83)
coordination of application -> creating environmental permit decision (frequency = 59, performance = 1.00)
enter date publication decision environmental permit -> send confirmation receipt_signed1 (frequency = 59, performance = 0.52)
send confirmation receipt_signed1 -> suspension ground applicable (frequency = 59, performance = 0.30)
send confirmation receipt_signed2 -> set decision status (frequency = 59, performance = 0.41)
coordination of application -> create subcases completeness (frequency = 58, performance = 1.00)
coordination of application -> create subcases content (frequency = 58, performance = 1.00)
grounds for refusal -> send confirmation receipt_signed2 (frequency = 58, performance = 0.25)
send confirmation receipt_signed2 -> enter date publication decision environmental permit (frequency = 58, performance = 867565.76)
article 34  WABO applies -> assessment of content completed (frequency = 57, performance = 1.00)
create subcases completeness -> send confirmation receipt_signed1 (frequency = 57, performance = 0.42)
register objection and appeal periods -> request complete (frequency = 56, performance = 1.00)
send confirmation receipt_signed2 -> register date environmental permit decision (frequency = 56, performance = 1133633.79)
decision date prior to decision -> grounds for refusal (frequency = 55, performance = 1.00)
enter senddate decision -> send confirmation receipt_signed1 (frequency = 55, performance = 0.42)
send confirmation receipt_signed1 -> request complete (frequency = 55, performance = 0.36)
send confirmation receipt_signed2 -> assessment of content completed (frequency = 55, performance = 295780.64)
send confirmation receipt_signed2 -> decision date prior to decision (frequency = 55, performance = 135098.86)
send confirmation receipt_signed2 -> enter senddate decision (frequency = 55, performance = 80617.01)
enter date decision procedure term extension -> enter senddate decision procedure term extension (frequency = 54, performance = 39.50)
enter senddate procedure confirmation -> send procedure confirmation (frequency = 54, performance = 76250.81)
register objection and appeal periods -> send confirmation receipt_signed1 (frequency = 54, performance = 0.36)
send confirmation receipt_signed1 -> by law (frequency = 54, performance = 0.34)
send confirmation receipt_signed1 -> send letter in progress (frequency = 54, performance = 0.35)
send confirmation receipt_signed2 -> record date of decision environmental permit (frequency = 54, performance = 296243.77)
send confirmation receipt_signed2 -> start decision phase decision permitting sent (frequency = 54, performance = 10089.44)
creating environmental permit decision -> send confirmation receipt_signed2 (frequency = 53, performance = 0.21)
decision date prior to decision -> enter senddate decision (frequency = 53, performance = 1.00)
procedure change after completeness -> request complete (frequency = 53, performance = 1.00)
register objection and appeal periods -> transcript decision environmental permit to stakeholders (frequency = 53, performance = 1.00)
send confirmation receipt_signed1 -> phase application received (frequency = 53, performance = 0.38)
start WABOprocedure -> enter senddate procedure confirmation (frequency = 53, performance = 1.00)
forward to the competent authority -> send confirmation receipt_signed2 (frequency = 52, performance = 0.20)
phase archived case -> phase case handled (frequency = 52, performance = 1.00)
record date of decision environmental permit -> register objection and appeal periods (frequency = 52, performance = 1.00)
send confirmation receipt_signed1 -> phase decision sent (frequency = 52, performance = 0.35)
send confirmation receipt_signed2 -> generating decision environmental permit (frequency = 52, performance = 43196.87)
enter senddate procedure confirmation -> request complete (frequency = 51, performance = 1775074.25)
read publication date field -> read publication date field (frequency = 51, performance = 1.00)
send confirmation receipt_signed1 -> enter senddate decision environmental permit (frequency = 51, performance = 0.36)
phase decision irrevocable -> read publication date field (frequency = 50, performance = 1.00)
send confirmation receipt_signed1 -> decision date prior to decision (frequency = 50, performance = 0.31)
send confirmation receipt_signed1 -> register objection and appeal periods (frequency = 50, performance = 0.34)
send confirmation receipt_signed2 -> phase decision ready (frequency = 50, performance = 12112.61)
send procedure confirmation -> registration date publication (frequency = 50, performance = 863675.66)
coordination of application -> send confirmation receipt_signed1 (frequency = 49, performance = 0.46)
phase application receptive -> send confirmation receipt_signed1 (frequency = 49, performance = 0.32)
phase decision ready -> send confirmation receipt_signed1 (frequency = 49, performance = 0.46)
phase decision taken -> record date of decision environmental permit (frequency = 49, performance = 1.00)
regular procedure without MER -> send confirmation receipt_signed2 (frequency = 49, performance = 0.23)
send confirmation receipt_signed1 -> ask stakeholders views (frequency = 49, performance = 0.33)
send confirmation receipt_signed2 -> create subcases completeness (frequency = 49, performance = 386866.82)
send confirmation receipt_signed2 -> forward to the competent authority (frequency = 49, performance = 57330.34)
send confirmation receipt_signed2 -> phase application receptive (frequency = 49, performance = 40481.64)
send letter in progress -> send confirmation receipt_signed2 (frequency = 49, performance = 0.22)
enter receipt of additional data -> phase additional information received (frequency = 48, performance = 46876.96)
phase additional information received -> receive additional information (frequency = 48, performance = 1.00)
send confirmation receipt_signed1 -> create subcases completeness (frequency = 48, performance = 0.35)
send confirmation receipt_signed1 -> treat subcases content (frequency = 48, performance = 0.35)
enter senddate decision environmental permit -> start decision phase decision permitting sent (frequency = 47, performance = 1.00)
phase application received -> send confirmation receipt_signed2 (frequency = 47, performance = 0.20)
send confirmation receipt_signed1 -> phase application receptive (frequency = 47, performance = 0.40)
send confirmation receipt_signed1 -> registration date publication (frequency = 47, performance = 0.34)
send confirmation receipt_signed1 -> start decision phase decision permitting sent (frequency = 47, performance = 0.30)
phase advice known -> send confirmation receipt_signed2 (frequency = 46, performance = 0.23)
phase asked additional information -> procedure change (frequency = 46, performance = 1.00)
procedure change -> register objection and appeal periods (frequency = 46, performance = 1.00)
read publication date field -> stop all running subcases 2b (frequency = 46, performance = 11833.72)
send confirmation receipt_signed1 -> create procedure confirmation (frequency = 46, performance = 0.39)
send confirmation receipt_signed1 -> generating decision environmental permit (frequency = 46, performance = 0.36)
send confirmation receipt_signed1 -> set decision status (frequency = 46, performance = 0.32)
send confirmation receipt_signed1 -> transcript decision environmental permit to stakeholders (frequency = 46, performance = 0.37)
phase advice known -> ask stakeholders views (frequency = 45, performance = 1.00)
phase decision sent -> send confirmation receipt_signed2 (frequency = 45, performance = 0.25)
request complete -> send confirmation receipt_signed2 (frequency = 45, performance = 0.20)
phase application receptive -> send confirmation receipt_signed2 (frequency = 44, performance = 0.15)
registration date publication -> request complete (frequency = 44, performance = 3045437.34)
start decision phase decision permitting sent -> transcript decision environmental permit to stakeholders (frequency = 44, performance = 1.00)
suspension ground applicable -> send confirmation receipt_signed2 (frequency = 44, performance = 0.27)
by law -> send confirmation receipt_signed2 (frequency = 43, performance = 0.23)
send confirmation receipt_signed1 -> completed subcases content (frequency = 43, performance = 0.34)
send confirmation receipt_signed1 -> phase decision taken (frequency = 43, performance = 0.35)
send confirmation receipt_signed2 -> register objection and appeal periods (frequency = 43, performance = 0.42)
start decision phase decision permitting sent -> submit decision (frequency = 43, performance = 3428.21)
treat subcases content -> send confirmation receipt_signed2 (frequency = 43, performance = 0.18)
enter senddate decision environmental permit -> send confirmation receipt_signed2 (frequency = 42, performance = 0.20)
register date environmental permit decision -> transcript decision environmental permit to stakeholders (frequency = 42, performance = 37834.07)
send confirmation receipt_signed1 -> submit decision (frequency = 42, performance = 0.36)
set decision phase decision permitting decided -> set decision status (frequency = 42, performance = 1.00)
create publication document -> creating cover letter decision (frequency = 41, performance = 1.00)
phase case handled -> phase decision irrevocable (frequency = 41, performance = 1.00)
procedure change -> publish (frequency = 41, performance = 1.00)
send confirmation receipt_signed1 -> assessment of content completed (frequency = 41, performance = 0.36)
transcript decision environmental permit to stakeholders -> treat subcases content (frequency = 41, performance = 1.00)
registration date publication -> send confirmation receipt_signed2 (frequency = 40, performance = 0.25)
send confirmation receipt additional data -> send letter in progress (frequency = 40, performance = 1.00)
send confirmation receipt_signed1 -> create publication document (frequency = 40, performance = 0.34)
send confirmation receipt_signed2 -> coordination of application (frequency = 40, performance = 123120.74)
transcript decision environmental permit to stakeholders -> send confirmation receipt_signed2 (frequency = 40, performance = 0.31)
treat subcases content -> creating cover letter decision (frequency = 40, performance = 687122.55)
create letter requesting missing data -> create subcases completeness (frequency = 39, performance = 1.00)
read publication date field -> send confirmation receipt_signed1 (frequency = 39, performance = 0.38)
start WABOprocedure -> send procedure confirmation (frequency = 39, performance = 59.77)
register objection and appeal periods -> send confirmation receipt_signed2 (frequency = 38, performance = 0.22)
register submission date request -> enter senddate procedure confirmation (frequency = 38, performance = 873470.76)
send confirmation receipt_signed1 -> coordination of application (frequency = 38, performance = 0.41)
send confirmation receipt_signed1 -> set decision phase decision permitting decided (frequency = 38, performance = 0.38)
send confirmation receipt_signed2 -> read publication date field (frequency = 38, performance = 0.70)
create subcases completeness -> send confirmation receipt_signed2 (frequency = 37, performance = 0.23)
set decision status -> send confirmation receipt_signed2 (frequency = 37, performance = 0.25)
submit decision -> send confirmation receipt_signed2 (frequency = 37, performance = 0.22)
create procedure confirmation -> send confirmation receipt_signed2 (frequency = 36, performance = 0.23)
decision date prior to decision -> send confirmation receipt_signed2 (frequency = 36, performance = 0.23)
request complete -> send confirmation receipt additional data (frequency = 36, performance = 1.00)
ask stakeholders views -> send confirmation receipt_signed2 (frequency = 35, performance = 0.27)
create procedure confirmation -> forward to the competent authority (frequency = 35, performance = 1.00)
generating decision environmental permit -> send confirmation receipt_signed2 (frequency = 35, performance = 0.19)
phase application received -> procedure change (frequency = 35, performance = 1.00)
phase application received -> regular procedure without MER (frequency = 35, performance = 44274.51)
phase decision taken -> send confirmation receipt_signed2 (frequency = 35, performance = 0.18)
procedure change -> article 34  WABO applies (frequency = 35, performance = 123429.54)
start decision phase decision permitting sent -> send confirmation receipt_signed2 (frequency = 35, performance = 0.20)
transcript decision environmental permit to stakeholders -> enter date publication decision environmental permit (frequency = 35, performance = 714354.06)
ask stakeholders views -> grounds for refusal (frequency = 34, performance = 1.00)
create publication document -> send confirmation receipt_signed2 (frequency = 34, performance = 0.26)
create subcases completeness -> create subcases content (frequency = 34, performance = 1.00)
grounds for refusal -> suspension ground applicable (frequency = 34, performance = 1.79)
suspension ground applicable -> creating cover letter decision (frequency = 34, performance = 703887.71)
assessment of content completed -> send confirmation receipt_signed2 (frequency = 33, performance = 0.20)
retrieve missing data -> send confirmation receipt_signed1 (frequency = 33, performance = 0.46)
completed subcases content -> procedure change (frequency = 32, performance = 1.12)
completed subcases content -> send confirmation receipt_signed2 (frequency = 32, performance = 0.18)
enter senddate decision -> send confirmation receipt_signed2 (frequency = 32, performance = 0.28)
send confirmation receipt_signed1 -> enter senddate decision (frequency = 32, performance = 0.41)
send letter in progress -> set decision phase decision permitting decided (frequency = 32, performance = 1.00)
set decision status -> start decision phase decision permitting sent (frequency = 32, performance = 1.00)
coordination of application -> send confirmation receipt_signed2 (frequency = 31, performance = 0.18)
enter senddate acknowledgement -> registrer date of publishing received request (frequency = 31, performance = 1131446.87)
enter senddate procedure confirmation -> enter senddate retrieve missing data (frequency = 31, performance = 236787.16)
set decision phase decision permitting decided -> send confirmation receipt_signed2 (frequency = 31, performance = 0.17)
assessment of content completed -> completed subcases content (frequency = 30, performance = 1.00)
objection lodged against decision -> phase archived case (frequency = 30, performance = 1.00)
phase decision sent -> date decision for inspection (frequency = 30, performance = 777344.37)
send confirmation receipt_signed1 -> phase decision ready (frequency = 30, performance = 0.35)
MER present in supplement -> article 34  WABO applies (frequency = 29, performance = 1.00)
create subcases completeness -> phase asked additional information (frequency = 29, performance = 1.00)
phase decision ready -> send confirmation receipt_signed2 (frequency = 29, performance = 0.19)
receive additional information -> send confirmation receipt additional data (frequency = 29, performance = 679406.90)
register deadline -> set phase: phase permitting irrevocable (frequency = 29, performance = 110428.03)
create subcases completeness -> procedure change (frequency = 28, performance = 1.00)
request complete -> treat subcases content (frequency = 28, performance = 10.07)
send confirmation receipt_signed1 -> record date of decision environmental permit (frequency = 28, performance = 0.38)
start WABOprocedure -> enter senddate acknowledgement (frequency = 28, performance = 123230.43)
suspension ground applicable -> creating environmental permit decision (frequency = 28, performance = 1.75)
terminate on request -> send confirmation receipt_signed1 (frequency = 28, performance = 0.41)
create letter requesting missing data -> send confirmation receipt_signed1 (frequency = 27, performance = 0.49)
create procedure confirmation -> create subcases completeness (frequency = 27, performance = 75057.04)
creating environmental permit decision -> submit decision (frequency = 27, performance = 338470.19)
enter senddate acknowledgement -> send confirmation receipt_signed1 (frequency = 27, performance = 0.45)
enter senddate retrieve missing data -> enter receipt of additional data (frequency = 27, performance = 1674528.67)
phase decision ready -> submit decision (frequency = 27, performance = 1.00)
send confirmation receipt_signed2 -> create letter requesting missing data (frequency = 27, performance = 1590523.36)
send confirmation receipt_signed2 -> enter senddate acknowledgement (frequency = 27, performance = 305641.23)
date decision for inspection -> send confirmation receipt_signed1 (frequency = 26, performance = 0.54)
phase additional information received -> phase advice known (frequency = 26, performance = 13982.92)
publish -> send confirmation receipt_signed1 (frequency = 26, performance = 0.36)
receive additional information -> request complete (frequency = 26, performance = 1.00)
register number of days extension period -> enter date decision procedure term extension (frequency = 26, performance = 1702.88)
send confirmation receipt_signed1 -> publish (frequency = 26, performance = 0.36)
send confirmation receipt_signed2 -> date decision for inspection (frequency = 26, performance = 715775.29)
send confirmation receipt_signed2 -> set phase: phase permitting irrevocable (frequency = 26, performance = 3012350.90)
set phase: phase permitting irrevocable -> send confirmation receipt_signed1 (frequency = 26, performance = 0.62)
start decision phase extension granted -> start decision phase extension granted (frequency = 26, performance = 3325.15)
creating decision procedure term extension -> decision date prior to decision (frequency = 25, performance = 1.00)
enter senddate decision procedure term extension -> enter senddate procedure confirmation (frequency = 25, performance = 417743.80)
grounds for refusal -> creating environmental permit decision (frequency = 25, performance = 130589.64)
treat subcases completeness -> send confirmation receipt_signed1 (frequency = 25, performance = 0.49)
enter senddate procedure confirmation -> send confirmation receipt_signed1 (frequency = 24, performance = 0.44)
phase concept decision ready -> phase decision ready (frequency = 24, performance = 1.00)
send confirmation receipt_signed1 -> creating cover letter decision (frequency = 24, performance = 0.35)
create cover letter extend procedure term -> create decision procedure term extension (frequency = 23, performance = 1.00)
enter date publication decision environmental permit -> enter senddate decision (frequency = 23, performance = 1.00)
enter senddate decision environmental permit -> transcript decision environmental permit to stakeholders (frequency = 23, performance = 1.00)
enter senddate procedure term extension -> extend procedure term (frequency = 23, performance = 1.00)
phase asked additional information -> send confirmation receipt_signed1 (frequency = 23, performance = 0.37)
publish -> read field phased application (frequency = 23, performance = 1.00)
register objection and appeal periods -> submit decision (frequency = 23, performance = 1.00)
register submission date request -> registration date publication (frequency = 23, performance = 217880.00)
registrer date of publishing received request -> enter senddate procedure confirmation (frequency = 23, performance = 1487423.74)
send confirmation receipt_signed2 -> retrieve missing data (frequency = 23, performance = 737077.34)
decision date prior to decision -> decision keep permanently suspended (frequency = 22, performance = 1.00)
phase case handled -> send confirmation receipt_signed1 (frequency = 22, performance = 0.39)
procedure change after completeness -> send confirmation receipt_signed1 (frequency = 22, performance = 0.37)
record date of decision environmental permit -> send confirmation receipt_signed2 (frequency = 22, performance = 0.22)
register deadline -> send confirmation receipt_signed1 (frequency = 22, performance = 0.44)
send confirmation receipt_signed1 -> read publication date field (frequency = 22, performance = 0.35)
send confirmation receipt_signed2 -> phase additional information received (frequency = 22, performance = 1377309.30)
send confirmation receipt_signed2 -> register deadline (frequency = 22, performance = 2892801.94)
create letter requesting missing data -> phase asked additional information (frequency = 21, performance = 1.00)
creating decision permanently suspended -> decision date prior to decision (frequency = 21, performance = 1.00)
enter receipt of additional data -> send confirmation receipt_signed1 (frequency = 21, performance = 0.33)
phase additional information received -> send confirmation receipt_signed1 (frequency = 21, performance = 0.47)
phase draft decision made -> phase draft decision ready (frequency = 21, performance = 1.00)
publish -> send confirmation receipt_signed2 (frequency = 21, performance = 0.25)
read publication date field -> send confirmation receipt_signed2 (frequency = 21, performance = 0.20)
receive additional information -> send confirmation receipt_signed1 (frequency = 21, performance = 0.26)
send confirmation receipt_signed1 -> phase archived case (frequency = 21, performance = 0.41)
